5,Y,610407140,9,ガナトン錠５０ｍｇ,13,ｶﾞﾅﾄﾝｼﾞｮｳ50MG,16,1,錠,1,14.3,0,0,0,0,0,0,0,0,0,0,0,1,14.8,0,0,1,,20200401,99999999,2399008F1020,4343000,0,ガナトン錠５０ｍｇ
5,Y,610407141,12,グラケーカプセル１５ｍｇ,14,ｸﾞﾗｹｰｶﾌﾟｾﾙ15MG,15,4,カプセル,1,26.1,0,0,0,0,0,0,0,0,0,0,0,1,27.1,0,0,1,,20200401,99999999,3160002M2028,5368000,0,グラケーカプセル１５ｍｇ
5,Y,610407142,7,コナン錠５ｍｇ,10,ｺﾅﾝｼﾞｮｳ5MG,16,1,錠,1,30.6,0,0,0,0,0,0,0,0,0,1,0,1,30.9,0,0,1,,20200401,99999999,2144010F1029,6437000,0,コナン錠５ｍｇ
5,Y,610407143,8,コナン錠１０ｍｇ,11,ｺﾅﾝｼﾞｮｳ10MG,16,1,錠,1,47.2,0,0,0,0,0,0,0,0,0,1,0,1,47.7,0,0,1,,20200401,99999999,2144010F2025,6438000,0,コナン錠１０ｍｇ
5,Y,610407144,8,コナン錠２０ｍｇ,11,ｺﾅﾝｼﾞｮｳ20MG,16,1,錠,1,95.8,0,0,0,0,0,0,0,0,0,1,0,1,97.9,0,0,1,,20200401,99999999,2144010F3021,6439000,0,コナン錠２０ｍｇ
5,Y,610407147,11,アテレック錠５　５ｍｇ,10,ｱﾃﾚｯｸｼﾞｮｳ5,16,1,錠,1,25.2,0,0,0,0,0,0,0,0,0,1,0,1,26.1,0,0,1,,20200401,99999999,2149037F1032,679000,0,アテレック錠５
5,Y,610407148,13,アテレック錠１０　１０ｍｇ,11,ｱﾃﾚｯｸｼﾞｮｳ10,16,1,錠,1,43.5,0,0,0,0,0,0,0,0,0,1,0,1,45.1,0,0,1,,20200401,99999999,2149037F2039,680000,0,アテレック錠１０
0,Y,610407153,9,ブロニカ顆粒１０％,12,ﾌﾞﾛﾆｶｶﾘｭｳ10%,33,1,ｇ,1,302.4,0,0,0,0,0,0,0,0,0,0,0,1,302.4,0,0,1,,20200401,99999999,4490018D1022,15309000,0,ブロニカ顆粒１０％
0,Y,610407154,12,ブロニカ錠４０　４０ｍｇ,11,ﾌﾞﾛﾆｶｼﾞｮｳ40,16,1,錠,1,151.1,0,0,0,0,0,0,0,0,0,0,0,1,151.1,0,0,1,,20200401,99999999,4490018F1023,15310000,0,ブロニカ錠４０
5,Y,610407155,12,ブロニカ錠８０　８０ｍｇ,11,ﾌﾞﾛﾆｶｼﾞｮｳ80,16,1,錠,1,235.6,0,0,0,0,0,0,0,0,0,0,0,1,240.3,0,0,1,,20200401,99999999,4490018F2020,15311000,0,ブロニカ錠８０
0,Y,610407158,10,バレオン錠２００ｍｇ,14,ﾊﾞﾚｵﾝｼﾞｮｳ200MG,16,1,錠,1,100.1,0,0,0,0,0,0,0,0,0,0,0,1,100.1,0,0,1,,20200401,99999999,6241009F1028,13363000,0,バレオン錠２００ｍｇ
5,Y,610407232,15,カモタット錠１００　１００ｍｇ,12,ｶﾓﾀｯﾄｼﾞｮｳ100,16,1,錠,1,8.6,0,0,0,0,1,0,0,0,0,8,610461256,1,8.8,0,0,1,,20200401,99999999,3999003F1017,4456000,0,カモタット錠１００
5,Y,610407233,9,カリセラム－Ｎａ末,10,ｶﾘｾﾗﾑ-NAﾏﾂ,33,1,ｇ,1,12.5,0,0,0,0,1,0,0,0,0,8,622729200,1,12.7,0,0,1,,20200401,99999999,2190009A1013,4492000,0,カリセラム－Ｎａ末
5,Y,610407255,14,コバレノール錠２５　２５ｍｇ,13,ｺﾊﾞﾚﾉｰﾙｼﾞｮｳ25,16,1,錠,1,24.1,0,0,0,0,1,0,0,0,0,0,0,1,27.4,0,0,1,,20200401,99999999,2479003F2094,6473000,20210331,コバレノール錠２５
9,Y,610407294,12,セレガスロン錠２　２ｍｇ,12,ｾﾚｶﾞｽﾛﾝｼﾞｮｳ2,16,1,錠,1,9.9,0,0,0,0,1,0,0,0,0,1,0,1,9.9,0,0,1,,20200401,20200331,2329020F1035,8695000,20200331,セレガスロン錠２
9,Y,610407296,12,セレガスロン錠４　４ｍｇ,12,ｾﾚｶﾞｽﾛﾝｼﾞｮｳ4,16,1,錠,1,15.5,0,0,0,0,1,0,0,0,0,1,0,1,15.5,0,0,1,,20200401,20200331,2329020F2031,8696000,20200331,セレガスロン錠４
9,Y,610407314,11,チスタメット細粒２０％,14,ﾁｽﾀﾒｯﾄｻｲﾘｭｳ20%,33,1,ｇ,1,6.3,0,0,0,0,1,0,0,0,0,0,0,1,6.3,0,0,1,,20200401,20200331,2325001C1088,9793000,20200331,チスタメット細粒２０％
0,Y,610407332,9,トチモトのトチュウ,9,ﾄﾁﾓﾄﾉﾄﾁｭｳ,33,1,ｇ,1,3.43,0,0,0,0,0,0,0,0,0,3,0,1,3.43,0,0,1,,20200401,99999999,5100190X1020,11115000,0,トチモトのトチュウ
0,Y,610407333,12,トチモトのバクガ（麦芽）,15,ﾄﾁﾓﾄﾉﾊﾞｸｶﾞﾊﾞｸｶﾞ,33,1,ｇ,1,0.98,0,0,0,0,0,0,0,0,0,3,610412136,1,0.98,0,0,1,,20200401,99999999,5100191X1017,11122000,0,トチモトのバクガ（麦芽）
9,Y,610407368,13,ハドドリン錠「５」　５ｍｇ,12,ﾊﾄﾞﾄﾞﾘﾝｼﾞｮｳ5,16,1,錠,1,5.9,0,0,0,0,1,0,0,0,0,0,0,1,5.9,0,0,1,,20200401,20200331,2399005F1043,12752000,20200331,ハドドリン錠「５」
